0,42,22,52,384
1,52,25,28,395
2,46,25,15,414
3,45,23,30,402
4,39,16,22,423
5,40,26,29,405
6,43,32,37,388
7,43,29,33,395
8,50,32,21,397
9,36,31,28,405
10,44,32,27,397
11,42,24,25,409
12,47,25,34,394
13,45,27,29,399
14,46,26,37,391
15,51,28,30,391
16,53,21,30,396
17,55,28,32,385
18,54,28,23,395
