311, 87, 46, 56
272, 151, 17, 60
280, 118, 25, 77
282, 128, 13, 77
266, 147, 12, 75
290, 124, 19, 67
303, 104, 31, 62
319, 84, 35, 62
270, 127, 29, 74
271, 132, 28, 69
283, 108, 35, 74
283, 113, 35, 69
265, 122, 25, 88
266, 133, 22, 79
299, 84, 29, 88
269, 118, 38, 75
263, 126, 25, 86
290, 93, 39, 78
258, 120, 25, 97
295, 79, 34, 92
289, 103, 26, 82
276, 100, 31, 93
287, 107, 29, 77
285, 106, 26, 83
263, 123, 26, 88
274, 96, 23, 107
252, 136, 21, 91
262, 105, 34, 99
282, 98, 27, 93
285, 97, 29, 89
261, 114, 40, 85
285, 78, 61, 76
248, 118, 21, 113
228, 107, 52, 113
221, 105, 31, 143
244, 96, 45, 115
215, 126, 24, 135
238, 104, 36, 122
234, 80, 42, 144
220, 99, 40, 141
241, 73, 50, 136
207, 95, 54, 144
190, 104, 34, 172
200, 89, 67, 144
225, 67, 55, 153
201, 81, 40, 178
199, 67, 35, 199
186, 71, 55, 188
170, 92, 36, 202
157, 77, 23, 243
173, 69, 63, 195
180, 51, 59, 210
159, 48, 58, 235
165, 32, 108, 195
171, 49, 64, 216
142, 58, 71, 229
140, 48, 58, 254
135, 56, 74, 235
137, 49, 96, 218
118, 47, 54, 281
129, 44, 95, 232
126, 41, 115, 218
117, 47, 70, 266
109, 53, 85, 253
103, 50, 94, 253
111, 33, 97, 259
75, 42, 158, 225
108, 38, 183, 171
89, 43, 141, 227
89, 54, 70, 287
99, 35, 150, 216
81, 48, 82, 289
76, 44, 107, 273
82, 34, 136, 248
113, 13, 205, 169
84, 30, 152, 234
59, 62, 33, 346
65, 32, 146, 257
71, 47, 89, 293
87, 17, 156, 240
79, 28, 166, 227
73, 16, 214, 197
73, 30, 170, 227
95, 10, 214, 181
56, 48, 125, 271
77, 29, 190, 204
81, 16, 226, 177
44, 59, 30, 367
73, 34, 123, 270
73, 19, 198, 210
53, 22, 133, 292
72, 36, 202, 190
75, 20, 241, 164
56, 35, 119, 290
46, 33, 60, 361
70, 14, 279, 137
50, 48, 132, 270
67, 26, 154, 253
54, 44, 90, 312
76, 20, 218, 186
55, 20, 182, 243
74, 32, 170, 224
83, 25, 180, 212
83, 14, 219, 184
58, 35, 89, 318
61, 36, 130, 273
58, 33, 138, 271
65, 23, 155, 257
55, 41, 104, 300
72, 25, 130, 273
73, 27, 196, 204
65, 23, 186, 226
78, 20, 196, 206
87, 10, 196, 207
82, 26, 157, 235
90, 33, 137, 240
74, 25, 175, 226
73, 38, 98, 291
75, 32, 124, 269
104, 19, 212, 165
81, 29, 120, 270
83, 24, 177, 216
82, 29, 150, 239
92, 24, 162, 222
72, 32, 120, 276
66, 33, 136, 265
120, 28, 189, 163
84, 22, 158, 236
85, 35, 128, 252
94, 41, 113, 252
84, 40, 88, 288
99, 44, 108, 249
121, 26, 172, 181
117, 41, 134, 208
128, 35, 120, 217
127, 22, 161, 190
124, 29, 159, 188
123, 43, 136, 198
124, 45, 94, 237
130, 58, 91, 221
150, 47, 104, 199
162, 22, 166, 150
155, 45, 97, 203
160, 42, 107, 191
188, 41, 97, 174
176, 39, 124, 161
192, 34, 103, 171
208, 46, 89, 157
188, 58, 76, 178
201, 52, 82, 165
211, 35, 124, 130
225, 60, 89, 126
214, 59, 84, 143
252, 45, 77, 126
193, 112, 48, 147
249, 46, 76, 129
236, 43, 74, 147
223, 82, 40, 155
257, 63, 67, 113
281, 42, 80, 97
271, 53, 75, 101
273, 72, 53, 102
313, 35, 67, 85
278, 64, 64, 94
296, 74, 47, 83
303, 47, 80, 70
287, 81, 55, 77
260, 101, 46, 93
341, 44, 56, 59
310, 61, 54, 75
305, 84, 45, 66
299, 64, 65, 72
301, 79, 60, 60
306, 62, 66, 66
318, 75, 62, 45
303, 79, 53, 65
331, 63, 40, 66
312, 83, 42, 63
306, 88, 39, 67
312, 81, 50, 57
320, 74, 52, 54
262, 128, 16, 94
329, 66, 50, 55
328, 72, 49, 51
322, 86, 37, 55
323, 63, 54, 60
288, 109, 32, 71
326, 74, 54, 46
326, 74, 39, 61
310, 84, 43, 63
333, 74, 44, 49
301, 97, 39, 63
321, 79, 45, 55
334, 76, 36, 54
326, 69, 46, 59
329, 72, 46, 53
333, 69, 40, 58
322, 77, 50, 51
328, 72, 43, 57
